"id","name","status","city_id","zipcode","address","neighborhood","term","term_ended_at","term_status","execution_percentual","execution_end_at","type_of_education","type_of_project","type_of_work","work_classification","fnde_value","funded_by","document","entity_name","bidding_modality","bidding_number","bidding_homologated_at","contract_signed_at","contract_end_at","contract_value","inspected_at","inspection_status","observation","paid_value","paided_at","created_at","updated_at","latitude","longitude","deleted_at","clean_name","execution_start_at","schedule_image","visible","official_lat","official_long","geocoder_city","geocoder_address"
1006343,"Vista do Cruzeiro - Serra de São Bento - RN",1,4581,59211400,"Rua principal-liga serra de sao bento a Gameleira","Início da Zona Urbana                                                                               ","19479/2014","2018-12-30",2,97,"2018-07-02",1,11,3,1,"1013490.23",1,"8146680000168","PREFEITURA MUNICIPAL DE SERRA DE SÃO BENTO",7,"12015","2015-06-15","2015-06-15","2018-10-30","1003633.29","2018-07-02",1,"","851331.79","2018-05-31","2017-03-05 18:07:01.937882","2018-07-27 21:10:13.356862","-6.4174214","-35.7040133","","Vista do Cruzeiro","2015-06-15","","","-6.4174214","-35.7040133","Serra de São Bento","Avenida Fausto Mariano das Neves"
1009429,"Bairro ALTO PARAISO",1,1712,65289000,"Rua SÃO PEDRO","ALTO PARAISO                                                                                        ","22593/2014","2018-11-30",2,32,"2018-12-15",1,11,"",2,"1022226.14",1,"1612336000178","PREF MUN DE MARACACUME",7,"52017","2017-06-04","2017-07-07","2018-01-03","671633.3","2018-07-02",1,"","316890.1","2018-05-31","2017-03-05 18:07:54.291715","2018-07-27 21:12:11.505176","-2.0404716","-45.9606388","","Bairro Alto Paraiso","2017-07-07","","","-2.0404716","-45.9606388","Maracaçumé","Rua Magalhaes de Almeida"
1006399,"PAC 2 - CRECHE/PRÉ-ESCOLA  006",9,1099,68270000,"Rua Braz Antonio Mileo","Novo Horizonte                                                                                      ","7054/2013","2018-10-17",2,0,"",1,18,3,1,"1885668.95",1,"5131081000182","PREF MUN DE ORIXIMINA","","","","","","","","","","","2018-05-31","2017-03-05 18:07:02.977457","2018-07-27 21:10:16.439637","-1.7567251","-55.8650445","","PAC 2   Creche/Pré-escola  006","","","","-1.7567251","-55.8650445","Oriximiná","Rua Braz Antônio Mileo"
1006545,"Rua Euclides Camara Bueno - Nova Hartz - RS",1,440,93890000,"Rua Euclides Camara Bueno","Vila Nova                                                                                           ","19855/2014","2018-09-30",2,66,"2019-04-30",1,11,3,1,"1022787.03",1,"91995365000159","MUNICIPIO DE NOVA HARTZ",1,"12014","2014-05-05","2014-05-05","2019-04-30","1021075.36","2018-06-25",1,"","644355.82","2018-05-31","2017-03-05 18:07:04.919708","2018-07-27 21:10:21.657093","-29.582864","-50.9146367","","Rua Euclides Camara Bueno","2014-05-05","","","-29.582864","-50.9146367","Nova Hartz","Rua Euclides Câmara Bueno"
1006365,"Comunidade Bela Vista",1,4244,89294000,"Rua das Palmeiras","Cascatas                                                                                            ","7030/2013","2019-02-15",2,94,"2018-07-06",1,19,3,1,"1249134.11",1,"83102749000177","PREF MUN DE CAMPO ALEGRE",1,"902015","2016-02-24","2016-02-24","2018-06-30","1100182.98","2018-06-21",1,"","1061776.48","2018-05-31","2017-03-05 18:07:02.35609","2018-07-27 21:10:14.226613","-26.2036983","-49.2707573","","Comunidade Bela Vista","2016-02-24","","","-26.2036983","-49.2707573","Campo Alegre","Rua das Palmeiras"
1018073,"ESCOLA RURAL BOA VISTA - Condeúba - BA",1,1371,46200000,"FAZENDA BOA VISTA","RURAL","31635/2014","2018-12-13",2,61,"2018-08-27",1,11,3,2,"1003175.24",1,"13694138000180","PREF MUN DE CONDEUBA",7,"152015","2015-03-19","2015-03-19","2018-08-27","1002700.25","2018-06-04",1,"","501587.61","2018-05-31","2017-03-05 18:09:30.822141","2018-07-27 21:15:50.131966","-14.9006634","-42.0385904","","Escola Rural Boa Vista","2015-03-19","","","-14.9006634","-42.0385904","Condeúba",""
19159,"TERRENO II - BARREIRO",7,1326,48070170,"Rua são gabriel","Barreiro                                                                                            ","5823/2013","2018-08-28",2,0,"2014-04-25",1,18,3,1,"2330109.35",1,"13646005000138","PREF MUN DE ALAGOINHAS",1,"52018","2018-05-21","2018-05-21","2019-05-21","1874700","","","","288974.28","2018-05-31","2017-03-05 18:02:33.553751","2018-07-27 21:00:35.165449","-12.1274354","-38.4460528","","","2018-05-21","","","-12.1274354","-38.4460528","Alagoinhas","Rua São Gabriel"
1001895,"CRECHE 002 - HIKARI KURACHI",1,4125,6852850,"Rua Hikari Kurachi","Potuverá                                                                                            ","5679/2013","2018-10-19",2,54,"2018-07-16",1,18,3,1,"1979860.84",1,"46523130000100","PREF MUNINIPAL DE ITAPECERICA DA SERRA",1,"1","2016-04-08","2016-04-13","2017-12-13","2054841.39","2018-07-16",1,"","541558.23","2018-05-31","2017-03-05 18:06:04.694844","2018-07-27 21:08:07.665324","-23.7082244","-46.8698427","","Creche 002   Hikari Kurachi","2016-04-13","","","-23.7082244","-46.8698427","Itapecerica da Serra","Rua Hikari Kurashi"
1018077,"SAPECADO - Mulungu do Morro - BA",1,4562,44885000,"Povoado de Sapecado","rural","31655/2014","2018-11-23",2,72,"2018-12-10",1,10,3,2,"869764.38",1,"16445876000181","PREF MUN DE MULUNGU DO MORRO",1,"12015","2015-07-09","2015-07-06","2018-12-10","869677.4","2018-07-19",1,"","521858.63","2018-05-31","2017-03-05 18:09:30.902274","2018-07-27 21:15:50.300195","-11.9772774","-41.5612423","","Sapecado","2015-07-06","","","-11.9772774","-41.5612423","Mulungu do Morro",""
1001867,"PAC 2 - CRECHE/PRÉ-ESCOLA  001",1,3985,37490000,"Rua B","Bairro da Serra                                                                                     ","5732/2013","2018-12-31",2,63,"2018-09-07",1,18,3,1,"1819026.65",1,"18712158000150","PREF MUN DE SAO GONCALO DO SAPUCAI",1,"92016","2016-04-07","2016-04-20","2018-09-08","1530015.15","2018-07-13",1,"","1000398.09","2018-05-31","2017-03-05 18:06:04.071603","2018-07-27 21:08:06.541273","-21.8850575","-45.5901034","","PAC 2   Creche/Pré-escola  001","2016-04-20","","","-21.8850575","-45.5901034","São Gonçalo do Sapucaí","Rua B"
1001650,"C.M.E.I. Professora Marcilene Ferreira de Almeida",1,1087,76900000,"Rua Fernando de Noronha","Residencial Park Amazonas                                                                           ","11124/2014","2019-06-20",2,33,"2018-10-19",1,19,3,1,"1284645.23",1,"4092672000125","PREF MUN DE JI-PARANA",1,"4","2016-06-27","2016-06-29","2018-10-19","1278855.24","2018-07-17",1,"","426517.55","2018-05-31","2017-03-05 18:06:01.354806","2018-07-27 21:08:00.059952","-10.8527252","-61.9717385","","C.M.E.I. Professora Marcilene Ferreira de Almeida","2016-06-29","","","-10.8527252","-61.9717385","Ji-Paraná","Rua Fernando de Noronha"
1001751,"CRECHE DO BAIRRO VILA CAPELOZZA",6,3488,65930000,"Avenida Juscelino Kubitscheck","VILA CAPELOZZA                                                                                      ","5984/2013","2019-02-10",2,0,"",1,18,3,1,"1842912.09",1,"7000268000172","PREF MUN DE ACAILANDIA","","","","","","","","","","407152.03","2018-05-31","2017-03-05 18:06:02.201489","2018-07-27 21:08:02.885796","-4.9433523","-47.4858293","","Creche do Bairro Vila Capelozza","","","","-4.9433523","-47.4858293","Açailândia","Rua José Sarmento"
1001746,"PAC 2 - CRECHE/PRÉ-ESCOLA  001",1,1154,63140000,"Rua Maria Freire, próximo a Rodovia CE 375","Moêda                                                                                               ","5723/2013","2019-01-28",2,30,"2018-06-26",1,18,3,1,"1868415.6",1,"7587983000153","PREF MUN DE ASSARE",1,"813001","2015-09-18","2015-09-23","2018-12-07","1859073.24","2018-06-25",1,"","560569.44","2018-05-31","2017-03-05 18:06:02.113489","2018-07-27 21:08:02.213572","-6.9078211","-39.8579118","","PAC 2   Creche/Pré-escola  001","2015-09-23","","","-6.9078211","-39.8579118","Assaré",""
1006257,"DISTRITO VIÇENTI - Mombaça - CE",1,1601,63610000,"ESTRADA VICINAL","RURAL                                                                                               ","16974/2014","2018-09-30",2,79,"2018-09-13",1,11,3,2,"1022226.14",1,"7736390000101","PREF MUN DE MOMBACA",1,"32014","2014-09-19","2014-09-25","2018-09-10","1977803.7","2018-06-13",1,"","664446.99","2018-05-31","2017-03-05 18:06:59.825089","2018-07-27 21:10:08.178158","-5.8002425","-39.734338","","Distrito Viçenti","2014-09-25","","","-5.8002425","-39.734338","Mombaça",""
1001756,"LOTE URBANO PAC 2 VALETA ",1,1474,65962000,"RUA ARISTON FERREIRA LIMA","VALETA                                                                                              ","6009/2013","2018-11-01",2,17,"2018-06-25",1,18,3,1,"1842912.09",1,"1614441000146","PREF MUN DE JENIPAPO DOS VIEIRAS",1,"22015","2016-01-11","2016-01-11","2017-12-31","1841763.6","2018-06-25",1,"","407152.03","2018-05-31","2017-03-05 18:06:02.307874","2018-07-27 21:08:03.092433","-5.4886965","-45.6385125","","Lote Urbano PAC 2 Valeta","2016-01-11","","","-5.4886965","-45.6385125","Jenipapo dos Vieiras",""
19225,"CMEI TABUAZEIRO",4,3285,29043405,"Avenida Coronel José Martins de Figueiredo","Tabuazeiro","2498/2012","2019-07-30",2,46,"2018-10-02",1,5,3,1,"3044648.18",1,"27142058000126","PREF MUN DE VITORIA",1,"19","2012-08-28","2012-09-12","2015-08-31","4846028.62","2018-07-04",4,"Contrato Rescindido","678199.69","2018-05-31","2017-03-05 18:02:34.936588","2018-07-27 21:00:38.942004","-20.2966159","-40.3222508","","","2012-09-12","",True,"-20.2966159","-40.3222508","Vitória","Avenida Coronel José Martins de Figueiredo"
19239,"CMEI THEODORO FAE",1,3285,29047312,"Rua João José de Souza","Penha","2498/2012","2019-07-30",2,59,"2018-10-02",1,5,3,1,"2948846.6",1,"27142058000126","PREF MUN DE VITORIA",1,"162016","2017-03-02","2017-12-05","2018-10-02","2898521.67","2018-07-13",1,"","678199.69","2018-05-31","2017-03-05 18:02:35.227197","2018-07-27 21:00:39.549177","-20.2963839","-40.3112547","","","2017-12-05","",True,"-20.2963839","-40.3112547","Vitória","Rua João José de Souza"
1018078,"ESCOLA PRINCESA ISABEL - BAIXA DA CAINANA - Mulungu do Morro - BA",1,4562,44885000,"PRAÇA DO CAMPO","POVOADO","31655/2014","2018-11-23",2,72,"2018-12-10",1,10,3,2,"869763.98",1,"16445876000181","PREF MUN DE MULUNGU DO MORRO",1,"12015","2015-07-09","2015-07-06","2018-12-10","869677.4","2018-07-19",1,"","565346.6","2018-05-31","2017-03-05 18:09:30.92182","2018-07-27 21:15:50.342971","-11.9772774","-41.5612423","","Escola Princesa Isabel   Baixa da Cainana","2015-07-06","","","-11.9772774","-41.5612423","Mulungu do Morro",""
1018082,"Terreno da Associação de Moradores - Wanderley - BA",1,211,47940000,"Povoado do Riacho de Sacutiaba","Zona Rural","31665/2014","2018-08-20",2,88,"2018-12-31",1,10,3,4,"934193.48",1,"13348479000101","PREF MUN DE WANDERLEY",7,"72014","2014-12-05","2015-02-09","2018-06-30","934335.52","2018-07-07",1,"","812748.31","2018-05-31","2017-03-05 18:09:30.978204","2018-07-27 21:15:50.473173","-11.868941","-43.8673222","","Terreno da Associação de Moradores","2015-02-09","","","-11.868941","-43.8673222","Wanderley",""
1015348,"Escola Ensino Fundamental Machadinho  - Niquelândia - GO",1,2846,76420000,"Povoado de  Machadinho","Zona Rural                                                                                          ","30231/2014","2018-11-30",2,24,"2018-07-10",1,9,3,2,"234488.94",1,"2215895000107","PREF MUN DE NIQUELANDIA",7,"32017","2017-11-30","2017-12-14","2018-09-10","212000","2018-07-01",1,"","56277.35","2018-05-31","2017-03-05 18:08:54.351495","2018-07-27 21:14:30.061623","-14.4746366","-48.4641883","","Escola Ensino Fundamental Machadinho","2017-12-14","","","-14.4746366","-48.4641883","Niquelândia","Avenida Machadinho"
1018085,"Terreno Usina - Iuiú - BA",4,233,46438000,"Rua Elismar Magalhães","Catalia","31648/2014","2019-05-27",2,41,"2017-10-20",1,14,3,1,"3531540.95",1,"16416158000187","PREFEITURA MUNICIPAL DE IUIU",1,"12014","2015-04-23","2015-04-23","2016-11-30","3528008.76","2018-06-12",4,"Contrato Rescindido","1518562.62","2018-05-31","2017-03-05 18:09:31.03502","2018-07-27 21:15:50.600078","-14.5629914","-43.5222313","","Terreno Usina","2015-04-23","",False,"-14.5629914","-43.5222313","Iuiú",""
1018086,"LOTEAMENTO FLORES DA CHAPADA - Ipirá - BA",6,920,44600000,"ANTIGA ESTRADA IPIRÁ / BAIXA GRANDE","SEDE","31643/2014","2018-10-31",2,0,"",1,11,3,1,"1021956",1,"14042659000115","PREF MUN DE IPIRA","","","","","","","","","","","2018-05-31","2017-03-05 18:09:31.053578","2018-07-27 21:15:50.642136","-12.1880654","-39.734338","","Loteamento Flores da Chapada","","","","-12.1880654","-39.734338","Ipirá",""
1009440,"UNIDADE INTEGRADA EVILÁSIO MENDES - Pedro do Rosário - MA",1,1465,65206000,"RIO DOS PEIXES","ZONA RURAL                                                                                          ","22612/2014","2018-08-20",2,7,"2018-07-18",1,11,3,2,"1021956",1,"1614946000100","PREF MUN DE PEDRO DO ROSARIO",1,"12014","2014-07-03","2014-07-03","2018-03-02","1021513.01","2018-07-18",1,"","204391.2","2018-05-31","2017-03-05 18:07:54.44801","2018-07-27 21:12:11.840764","-2.957145","-45.3745358","","Unidade Integrada EvilÁsio Mendes","2014-07-03","","","-2.957145","-45.3745358","Pedro do Rosário","Rua Nova"
1001466,"PAC 2 - CRECHE/PRÉ-ESCOLA  001",6,3938,57240000,"Rua Aureo César Teixeira","Coité                                                                                               ","5104/2013","2018-09-29",2,0,"",1,18,3,1,"1832567.58",1,"12264222000109","PREF MUN DE SAO MIGUEL DOS CAMPOS",1,"22016","2016-04-29","","","","","","","343801.72","2018-05-31","2017-03-05 18:05:58.290277","2018-07-27 21:07:52.641843","-9.7939758","-36.0760374","","PAC 2   Creche/Pré-escola  001","","","","-9.7939758","-36.0760374","São Miguel dos Campos","Rodovia Municipal Auréo César Texeira"
1005680,"PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Macapá - AP",1,873,68911022,"Avenida Euripedes Afonso Rodrigues","Fazendinha                                                                                          ","7248/2013","2019-03-20",2,57,"2018-09-18",1,16,3,1,"1835374.01",1,"5995766000177","PREF MUN DE MACAPA","","","","2014-11-05","2018-09-18","1735000","2018-07-08",1,"","734149.6","2018-05-31","2017-03-05 18:06:50.651239","2018-07-27 21:09:48.283829","0.0355735","-51.070535","","","2014-11-05","",True,"0.0355735","-51.070535","Macapá","Avenida Padre Júlio Maria Lombaerd"
1015392,"Escola Municipal Nossa Senhora Aparecida - Pinheirinho do Vale - RS",1,2113,98435000,"ESTRADA MUNICIPAL PORTO NOVO","Centro                                                                                              ","32230/2014","2018-11-30",2,67,"2018-09-13",1,10,3,2,"935144.08",1,"92411099000132","PREF MUN DE PINHEIRINHO DO VALE",7,"2","2015-04-17","2015-04-20","2018-09-13","835081.38","2018-07-09",1,"","617195.09","2018-05-31","2017-03-05 18:08:55.116148","2018-07-27 21:14:32.366488","-27.2369659","-53.6176937","","Escola Municipal Nossa Senhora Aparecida","2015-04-20","","","-27.2369659","-53.6176937","Pinheirinho do Vale",""
1009442,"Pov Santa Rita - Peritoró - MA",1,3556,65418970,"RUA PRINCIPAL DO POVOADO","Zona Rural                                                                                          ","22614/2014","2019-02-25",2,63,"2018-12-31",1,10,3,2,"913786.16",1,"1612537000175","PREF MUN DE PERITORO",7,"32014","2014-03-07","2014-03-07","2018-12-31","909733.25","2018-06-24",1,"","548271.69","2018-05-31","2017-03-05 18:07:54.490298","2018-07-27 21:12:11.92479","-4.3736848","-44.341447","","Pov Santa Rita","2014-03-07","","","-4.3736848","-44.341447","Peritoró","Rua da Linha"
1002854,"POV BURITI - Pirapemas - MA",1,20,65460000,"POVOADO BURITI","RURAL                                                                                               ","17449/2014","2019-04-30",2,10,"2017-11-03",1,9,3,2,"236523.79",1,"7623366000166","PREF MUN DE PIRAPEMAS",1,"32014","2014-08-18","2014-08-25","2018-08-03","235200.67","2018-07-18",1,"","47304.76","2018-05-31","2017-03-05 18:06:15.728829","2018-07-27 21:08:30.102886","-3.7815423","-44.2099791","","Pov Buriti","2014-08-25","","","-3.7815423","-44.2099791","Pirapemas",""
1010418,"centro educacional professora ana maria de paula",1,2761,89420000,"Rua Sete de Setembro","Centro                                                                                              ","19709/2014","2019-01-30",2,97,"2018-07-30",1,11,"",1,"1020093.09",1,"83102566000151","PREF MUN DE MATOS COSTA",7,"4","2014-05-05","2014-08-20","2018-07-30","1004125.87","2018-06-25",1,"","948686.57","2018-05-31","2017-03-05 18:08:09.494744","2018-07-27 21:12:43.557661","-26.4709506","-51.1490993","","Centro Educacional Professora Ana Maria de Paula","2014-08-20","","","-26.4709506","-51.1490993","Matos Costa","Rua Sete de Setembro"
1018099,"Polo 4 -Povoado Mandacaru (João Resende) - Barreirinhas - MA",1,1500,65590000,"Rua da Escola","Povoado Mandacaru","32058/2014","2019-03-20",2,27,"2018-12-24",1,11,3,2,"1021832.33",1,"6217954000137","PREFEITURA MUNICIPAL DE BARREIRINHAS",1,"22014","2014-09-30","2014-10-01","2017-12-31","1011614.09","2018-06-11",1,"","337441.92","2018-05-31","2017-03-05 18:09:31.302636","2018-07-27 21:15:51.184017","-2.7515617","-42.8322676","","Polo 4  Povoado Mandacaru (João Resende)","2014-10-01","","","-2.7515617","-42.8322676","Barreirinhas","Rua Domingos Carvalho"
1001973,"PAC 2 - CRECHE/PRÉ-ESCOLA  001",6,4139,76190000," Rua 03","Setor Residencial Flórida                                                                           ","11129/2014","2018-10-18",2,0,"",1,18,3,1,"1891665.94",1,"2394757000132","PREF MUN DE PALMEIRAS DE GOIAS",1,"12017","2017-11-07","","","","","","","357790.64","2018-05-31","2017-03-05 18:06:06.298243","2018-07-27 21:08:11.569564","-16.8147757","-49.9293198","","PAC 2   Creche/Pré-escola  001","","","","-16.8147757","-49.9293198","Palmeiras de Goiás",""
